code_gildata,name,wind_sw_l1
688252.SH,天德钰,电子
688253.SH,英诺特,医药生物
688255.SH,凯尔达,机械设备
688256.SH,寒武纪,电子
688257.SH,新锐股份,机械设备
688258.SH,卓易信息,计算机
688259.SH,创耀科技,电子
688260.SH,昀冢科技,电子
688261.SH,东微半导,电子
688262.SH,国芯科技,电子
688265.SH,南模生物,医药生物
688266.SH,泽璟制药-U,医药生物
688267.SH,中触媒,基础化工
688268.SH,华特气体,电子
688269.SH,凯立新材,基础化工
688270.SH,ST臻镭,电子
688271.SH,联影医疗,医药生物
688272.SH,富吉瑞,国防军工
688273.SH,麦澜德,医药生物
688275.SH,万润新能,电力设备
688276.SH,百克生物,医药生物
688277.SH,天智航-U,医药生物
688278.SH,特宝生物,医药生物
688279.SH,峰岹科技,电子
688280.SH,精进电动-W,汽车
688281.SH,华秦科技,国防军工
688282.SH,理工导航,国防军工
688283.SH,坤恒顺维,通信
688285.SH,高铁电气,机械设备
688286.SH,敏芯股份,电子
688287.SH,退市观典(退市),国防军工
688288.SH,鸿泉技术,计算机
688289.SH,圣湘生物,医药生物
688290.SH,景业智能,机械设备
688291.SH,金橙子,计算机
688292.SH,浩瀚深度,计算机
688293.SH,奥浦迈,医药生物
688295.SH,中复神鹰,基础化工
688296.SH,和达科技,计算机
688297.SH,中无人机,国防军工
688298.SH,东方生物,医药生物
688299.SH,长阳科技,电子
688300.SH,联瑞新材,基础化工
688301.SH,奕瑞科技,医药生物
688302.SH,海创药业-U,医药生物
688303.SH,大全能源,电力设备
688305.SH,科德数控,机械设备
688306.SH,均普智能,机械设备
688307.SH,中润光学,电子
688308.SH,欧科亿,机械设备
688309.SH,恒誉科技,环保
688310.SH,迈得医疗,机械设备
688311.SH,盟升电子,国防军工
688312.SH,燕麦科技,机械设备
688313.SH,仕佳光子,通信
688314.SH,康拓医疗,医药生物
688315.SH,诺禾致源,医药生物
688316.SH,青云科技-U,计算机
688317.SH,之江生物,医药生物
688318.SH,财富趋势,计算机
688319.SH,欧林生物,医药生物
688320.SH,禾川科技,机械设备
688321.SH,微芯生物,医药生物
688322.SH,奥比中光-W,电子
688323.SH,瑞华泰,基础化工
688325.SH,赛微微电,电子
688326.SH,经纬恒润-W,计算机
688327.SH,云从科技-UW,计算机
688328.SH,深科达,机械设备
688329.SH,艾隆科技,机械设备
688330.SH,宏力达,电力设备
688331.SH,荣昌生物,医药生物
688332.SH,中科蓝讯,电子
688333.SH,铂力特,机械设备
688334.SH,西高院,社会服务
688335.SH,复洁科技,环保
688336.SH,三生国健,医药生物
688337.SH,普源精电,机械设备
688338.SH,赛科希德,医药生物
688339.SH,亿华通-U,电力设备
688343.SH,云天励飞-U,计算机
688345.SH,博力威,电力设备
688347.SH,华虹宏力,电子
688348.SH,昱能科技,电力设备
688349.SH,三一重能,电力设备
688350.SH,富淼科技,基础化工
688351.SH,微电生理,医药生物
688352.SH,颀中科技,电子
688353.SH,华盛锂电,电力设备
688355.SH,明志科技,机械设备
688356.SH,键凯科技,医药生物
688357.SH,建龙微纳,基础化工
688358.SH,祥生医疗,医药生物
688359.SH,三孚新科,电子
688360.SH,德马科技,机械设备
688361.SH,中科飞测,电子
688362.SH,甬矽电子,电子
688363.SH,华熙生物,美容护理
688365.SH,光云科技,计算机
688366.SH,昊海生科,医药生物
688367.SH,工大高科,机械设备
688368.SH,晶丰明源,电子
688369.SH,致远互联,计算机
688370.SH,丛麟科技,环保
688371.SH,菲沃泰,电子
688372.SH,伟测科技,电子
688373.SH,盟科药业-U,医药生物
688375.SH,国博电子,国防军工
688376.SH,美埃科技,环保
688377.SH,迪威尔,机械设备
688378.SH,奥来德,电子
688379.SH,华光新材,机械设备
688380.SH,中微半导,电子
688381.SH,帝奥微,电子
688382.SH,益方生物-U,医药生物
688383.SH,新益昌,机械设备
688385.SH,复旦微电,电子
688386.SH,泛亚微透,基础化工
688387.SH,信科移动-U,通信
688388.SH,嘉元科技,电力设备
688389.SH,普门科技,医药生物
688390.SH,固德威,电力设备
688391.SH,钜泉科技,电子
688392.SH,骄成超声,电力设备
688393.SH,安必平,医药生物
688395.SH,正弦电气,机械设备
688396.SH,华润微,电子
688398.SH,赛特新材,基础化工
688399.SH,硕世生物,医药生物
688400.SH,凌云光,机械设备
688401.SH,路维光电,电子
688403.SH,汇成股份,电子
688408.SH,中信博,电力设备
688409.SH,富创精密,电子
688410.SH,山外山,医药生物
688411.SH,海博思创,电力设备
688416.SH,恒烁股份,电子
688418.SH,震有科技,通信
688419.SH,耐科装备,电子
688420.SH,美腾科技,机械设备
688425.SH,铁建重工,机械设备
688426.SH,康为世纪,医药生物
688428.SH,诺诚健华,医药生物
688429.SH,时创能源,电力设备
688432.SH,有研硅,电子
688433.SH,华曙高科,机械设备
688435.SH,英方软件,计算机
688439.SH,振华风光,国防军工
688443.SH,智翔金泰-U,医药生物
688448.SH,磁谷科技,机械设备
688449.SH,联芸科技,电子
688450.SH,光格科技,电力设备
688455.SH,科捷智能,机械设备
688456.SH,有研粉材,有色金属
688458.SH,美芯晟,电子
688459.SH,哈铁科技,机械设备
688466.SH,金科环境,环保
688468.SH,科美诊断,医药生物
688469.SH,芯联集成-U,电子
688472.SH,阿特斯,电力设备
688475.SH,萤石网络,计算机
688478.SH,晶升股份,电子
688479.SH,友车科技,计算机
688480.SH,赛恩斯,环保
688484.SH,南芯科技,电子
688485.SH,九州一轨,机械设备
688486.SH,龙迅股份,电子
688488.SH,艾迪药业,医药生物
688489.SH,三未信安,计算机
688496.SH,*ST清越,电子
688498.SH,源杰科技,电子
688499.SH,利元亨,电力设备
688500.SH,慧辰股份,计算机
688501.SH,青达环保,环保
688502.SH,茂莱光学,电子
688503.SH,聚和材料,电力设备
688505.SH,复旦张江,医药生物
688506.SH,百利天恒,医药生物
688507.SH,索辰科技,计算机
688508.SH,芯朋微,电子
688509.SH,正元地信,计算机
688510.SH,航亚科技,国防军工
688511.SH,天微电子,国防军工
688512.SH,慧智微-U,电子
688513.SH,苑东生物,医药生物
688515.SH,裕太微-U,电子
688516.SH,奥特维,电力设备
688517.SH,金冠电气,电力设备
688518.SH,联赢激光,机械设备
688519.SH,南亚新材,电子
688520.SH,神州细胞,医药生物
688521.SH,芯原股份,电子
688522.SH,纳睿雷达,国防军工
688523.SH,航天环宇,国防军工
688525.SH,佰维存储,电子
688526.SH,科前生物,农林牧渔
688528.SH,秦川物联,机械设备
688529.SH,豪森智能,机械设备
688530.SH,欧莱新材,电子
688531.SH,日联科技,机械设备
688533.SH,上声电子,汽车
688535.SH,华海诚科,电子
688536.SH,思瑞浦,电子
688538.SH,和辉光电-U,电子
688539.SH,高华科技,电子
688543.SH,国科军工,国防军工
688545.SH,兴福电子,电子
688548.SH,广钢气体,电子
688549.SH,中巨芯-U,电子
688550.SH,瑞联新材,电子
688551.SH,科威尔,电力设备
688552.SH,航天南湖,国防军工
688553.SH,汇宇制药-W,医药生物
688556.SH,高测股份,电力设备
688557.SH,兰剑智能,机械设备
688558.SH,国盛智科,机械设备
688559.SH,海目星,机械设备
688560.SH,明冠新材,电力设备
688561.SH,奇安信-U,计算机
688562.SH,航天软件,计算机
688563.SH,航材股份,国防军工
688565.SH,力源科技,环保
688566.SH,吉贝尔,医药生物
688567.SH,孚能科技,电力设备
688568.SH,中科星图,计算机
688569.SH,铁科轨道,机械设备
688570.SH,天玛智控,机械设备
688571.SH,杭华股份,基础化工
688573.SH,信宇人,电力设备
688575.SH,亚辉龙,医药生物
688576.SH,西山科技,医药生物
688577.SH,浙海德曼,机械设备
688578.SH,艾力斯,医药生物
688579.SH,地纬智能,计算机
688580.SH,伟思医疗,医药生物
688581.SH,安杰思,医药生物
688582.SH,芯动联科,电子
688583.SH,思看科技,机械设备
688584.SH,上海合晶,电子
688585.SH,上纬新材,基础化工
688586.SH,江航装备,国防军工
688588.SH,凌志软件,计算机
688589.SH,力合微,电子
688590.SH,新致软件,计算机
688591.SH,泰凌微,电子
688592.SH,司南导航,通信
688593.SH,新相微,电子
688595.SH,芯海科技,电子
688596.SH,正帆科技,机械设备
688597.SH,煜邦电力,电力设备
688598.SH,金博股份,基础化工
688599.SH,天合光能,电力设备
688600.SH,皖仪科技,机械设备
688601.SH,力芯微,电子
688602.SH,康鹏科技,基础化工
688603.SH,天承科技,电子
688605.SH,先锋精科,电子
688606.SH,奥泰生物,医药生物
688607.SH,康众科技,医药生物
688608.SH,恒玄科技,电子
688609.SH,九联科技,家用电器
688610.SH,埃科光电,机械设备
688611.SH,杭州柯林,电力设备
688612.SH,威迈斯,汽车
688613.SH,奥精医疗,医药生物
688615.SH,合合信息,计算机
688616.SH,西力科技,电力设备
688617.SH,惠泰医疗,医药生物
688618.SH,三旺通信,通信
688619.SH,罗普特,计算机
688620.SH,安凯微,电子
688621.SH,阳光诺和,医药生物
688622.SH,*ST禾信,机械设备
688623.SH,双元科技,机械设备
688625.SH,呈和科技,基础化工
688626.SH,翔宇医疗,医药生物
688627.SH,精智达,机械设备
688628.SH,优利德,机械设备
688629.SH,华丰科技,国防军工
688630.SH,芯碁微装,机械设备
688631.SH,莱斯信息,计算机
688633.SH,星球石墨,机械设备
688635.SH,长进光子,通信
688636.SH,智明达,国防军工
688638.SH,誉辰智能,电力设备
688639.SH,华恒生物,基础化工
688646.SH,逸飞激光,机械设备
688648.SH,中邮科技,机械设备
688651.SH,盛邦安全,计算机
688652.SH,京仪装备,电子
688653.SH,康希通信,电子
688655.SH,迅捷兴,电子
688656.SH,浩欧博,医药生物
688657.SH,浩辰软件,计算机
688658.SH,悦康药业,医药生物
688659.SH,元琛科技,基础化工
688660.SH,电气风电,电力设备
688661.SH,和林微纳,电子
688662.SH,富信科技,电子
688663.SH,新风光,电力设备
688665.SH,四方光电,机械设备
688667.SH,菱电电控,汽车
688668.SH,鼎通科技,通信
688669.SH,聚石化学,基础化工
688670.SH,金迪克,医药生物
688671.SH,碧兴物联,环保
688676.SH,金盘科技,电力设备
688677.SH,海泰新光,医药生物
688678.SH,福立旺,电子
688679.SH,通源环境,环保
688680.SH,海优新材,电力设备
688681.SH,科汇股份,电力设备
688682.SH,霍莱沃,国防军工
688683.SH,莱尔科技,电子
688685.SH,迈信林,国防军工
688686.SH,奥普特,机械设备
688687.SH,凯因科技,医药生物
688689.SH,银河微电,电子
688690.SH,纳微科技,医药生物
688691.SH,灿芯股份,电子
688692.SH,达梦数据,计算机
688693.SH,锴威特,电子
688695.SH,中创股份,计算机
688696.SH,极米科技,家用电器
688697.SH,纽威数控,机械设备
688698.SH,伟创电气,机械设备
688699.SH,明微电子,电子
688700.SH,东威科技,机械设备
688701.SH,卓锦股份,环保
688702.SH,盛科通信-U,电子
688707.SH,振华新材,电力设备
688708.SH,佳驰科技,国防军工
688709.SH,成都华微,电子
688710.SH,益诺思,医药生物
688711.SH,宏微科技,电子
688712.SH,北芯生命,医药生物
688716.SH,中研股份,基础化工
688717.SH,艾罗能源,电力设备
688718.SH,唯赛勃,基础化工
688719.SH,爱科赛博,电力设备
688720.SH,艾森股份,电子
688721.SH,龙图光罩,电子
688722.SH,同益中,基础化工
688726.SH,拉普拉斯,电力设备
688727.SH,恒坤新材,电子
688728.SH,格科微,电子
688729.SH,屹唐股份,电子
688733.SH,壹石通,电力设备
688737.SH,中自科技,汽车
688739.SH,成大生物,医药生物
688750.SH,金天钛业,有色金属
688755.SH,汉邦科技,医药生物
688757.SH,胜科纳米,社会服务
688758.SH,赛分科技,医药生物
688759.SH,必贝特-U,医药生物
688765.SH,禾元生物-U,医药生物
688766.SH,普冉股份,电子
688767.SH,博拓生物,医药生物
688768.SH,容知日新,机械设备
688772.SH,珠海冠宇,电力设备
688775.SH,影石创新,电子
688776.SH,国光电气,国防军工
688777.SH,中控技术,机械设备
688778.SH,厦钨新能,电力设备
688779.SH,五矿新能,电力设备
688781.SH,视涯科技-UW,电子
688783.SH,西安奕材-U,电子
688785.SH,恒运昌,电子
688786.SH,悦安新材,有色金属
688787.SH,海天瑞声,计算机
688788.SH,科思科技,国防军工
688789.SH,宏华数科,机械设备
688790.SH,昂瑞微-UW,电子
688793.SH,倍轻松,家用电器
688795.SH,摩尔线程-U,电子
688796.SH,百奥赛图,医药生物
688797.SH,臻宝科技,电子
688798.SH,艾为电子,电子
688799.SH,华纳药厂,医药生物
688800.SH,瑞可达,电子
688802.SH,沐曦股份-U,电子
688805.SH,健信超导,医药生物
688806.SH,泰诺麦博-U,医药生物
688807.SH,优迅股份,电子
688808.SH,联讯仪器,机械设备
688809.SH,强一股份,电子
688811.SH,有研复材,有色金属
688813.SH,泰金新能,机械设备
688816.SH,易思维,机械设备
688818.SH,电科蓝天,国防军工
688819.SH,天能股份,电力设备
688820.SH,盛合晶微,电子
688825.SH,长鑫科技,电子
688826.SH,频准激光,机械设备
688828.SH,国仪公司-U,机械设备
688835.SH,高凯技术,机械设备
688836.SH,宇树科技-W,机械设备
688981.SH,中芯国际,电子
689009.SH,九号公司-WD,汽车
