vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,SmartStockSelection,所有属于申万机械设备行业的A股，返回证券代码和证券简称,1,智能选股,,,"智能选股工具共筛选出 695 个符合条件标的，以下列出前 500 条
|证券代码|证券简称|证券编码|涨跌幅（%）<[交易日期]:2026-09-11><[复权方式]:不复权>|所属申万行业名称<[等级]:一级>|
|603321.SH|梅轮电梯|603321|-2.65|机械设备|
|688360.SH|德马科技|688360|-2.65|机械设备|
|301071.SZ|力量钻石|301071|-2.65|基础化工|
|002779.SZ|中坚科技|002779|-2.65|机械设备|
|300092.SZ|科新机电|300092|-2.67|机械设备|
|688329.SH|艾隆科技|688329|-2.67|机械设备|
|688071.SH|华依科技|688071|-2.67|机械设备|
|300004.SZ|南风股份|300004|-2.68|机械设备|
|603308.SH|应流股份|603308|-2.69|机械设备|
|002730.SZ|电光科技|002730|-2.69|机械设备|
|300157.SZ|新锦动力|300157|-2.69|机械设备|
|600520.SH|三佳科技|600520|-2.71|机械设备|
|688420.SH|美腾科技|688420|-2.72|机械设备|
|600202.SH|哈空调|600202|-2.72|机械设备|
|300838.SZ|浙江力诺|300838|-2.73|机械设备|
|301312.SZ|智立方|301312|-2.73|机械设备|
|603187.SH|海容冷链|603187|-2.74|机械设备|
|002367.SZ|康力电梯|002367|-2.74|机械设备|
|688633.SH|星球石墨|688633|-2.75|机械设备|
|603901.SH|永创智能|603901|-2.76|机械设备|
|688531.SH|日联科技|688531|-2.76|机械设备|
|600499.SH|科达制造|600499|-2.76|机械设备|
|300195.SZ|长荣股份|300195|-2.77|机械设备|
|600889.SH|*ST京化|600889|-2.77|机械设备|
|002698.SZ|博实股份|002698|-2.77|机械设备|
|300345.SZ|华民股份|300345|-2.77|电力设备|
|600566.SH|济川药业|600566|-2.78|医药生物|
|002459.SZ|晶澳科技|002459|-2.78|电力设备|
|002645.SZ|华宏科技|002645|-2.8|环保|
|688395.SH|正弦电气|688395|-2.8|机械设备|
|600218.SH|全柴动力|600218|-2.81|汽车|
|002529.SZ|海源复材|002529|-2.82|机械设备|
|300509.SZ|新美星|300509|-2.82|机械设备|
|688485.SH|九州一轨|688485|-2.82|机械设备|
